,Writer_Avg_Rating,Director_Avg_Rating,Actor_Avg_Rating,runtimeMinutes,OMDB_Metascore,genres,OMDB_Rated,ReleaseMonth,averageRating,actual,predictions
5474,6.1,6.1,6.29,86.0,68.0,4,3,12.0,6.1,6.1,6.090333333333334
5475,5.18,5.22,5.78,100.0,76.0,12,0,9.0,6.7,6.7,6.407333333333347
5476,7.5,7.5,6.98,89.0,81.0,3,2,7.0,7.5,7.5,7.490333333333331
5477,6.9,6.66,6.62,122.0,55.0,2,1,8.0,7.3,7.3,6.9516666666666636
5478,6.12,6.45,5.83,83.0,48.0,2,1,7.0,5.9,5.9,6.126333333333326
5479,5.4,5.4,5.55,82.0,21.0,2,3,12.0,5.4,5.4,5.311666666666683
5480,6.66,6.81,6.8,133.0,40.0,10,3,2.0,7.6,7.6,7.318333333333306
5481,7.17,7.17,7.28,98.0,66.0,4,3,11.0,7.3,7.3,7.298666666666652
5482,6.51,6.07,6.34,98.0,52.0,2,3,4.0,6.7,6.7,6.631666666666688
5483,5.8,6.1,6.28,93.0,44.0,4,0,1.0,5.8,5.8,5.826666666666648
5484,6.22,6.67,6.18,104.0,52.0,2,1,11.0,7.0,7.0,6.337333333333331
5485,6.67,6.65,6.92,84.0,75.0,4,3,12.0,6.6,6.6,6.689333333333313
5486,6.32,6.5,6.59,128.0,74.0,10,3,4.0,6.9,6.9,6.956000000000025
5487,7.68,6.96,6.79,87.0,73.0,4,3,4.0,8.1,8.1,7.945333333333301
5488,5.4,5.4,5.68,89.0,34.0,6,3,7.0,5.4,5.4,5.38700000000002
5489,4.91,4.4,5.03,80.0,59.0,4,0,1.0,4.7,4.7,4.741666666666684
5490,5.9,6.3,6.62,117.0,54.0,4,0,10.0,6.9,6.9,6.738000000000021
5491,5.07,5.7,6.01,85.0,38.0,2,1,1.0,5.8,5.8,5.590999999999983
5492,6.03,6.1,6.27,90.0,63.0,10,3,7.0,6.4,6.4,6.312333333333354
5493,5.17,4.8,5.45,89.0,29.0,2,0,6.0,4.8,4.8,4.87033333333334
5494,5.95,5.98,6.52,96.0,69.0,2,3,11.0,6.4,6.4,6.382333333333351
5495,6.6,6.6,6.84,98.0,70.0,3,3,4.0,6.6,6.6,6.718333333333309
5496,5.92,5.77,5.95,97.0,32.0,12,3,6.0,5.0,5.0,5.688000000000016
5497,6.92,6.33,5.81,102.0,44.0,2,1,9.0,6.6,6.6,6.572999999999982
5498,5.92,6.3,5.64,104.0,42.0,4,3,6.0,5.3,5.3,5.473333333333317
5499,6.3,6.05,5.87,112.0,30.0,4,3,7.0,5.5,5.5,5.6613333333333316
5500,5.99,5.99,5.76,95.0,68.0,2,0,2.0,7.1,7.1,6.030666666666667
5501,6.97,6.23,6.23,111.0,50.0,4,0,12.0,7.0,7.0,6.875333333333331
5502,6.43,6.05,6.32,97.0,38.0,2,0,8.0,6.4,6.4,6.324333333333358
5503,5.35,5.3,6.02,108.0,29.0,4,3,5.0,5.3,5.3,5.250333333333331
5504,7.03,7.22,7.53,122.0,77.0,2,0,8.0,8.1,8.1,7.8779999999999655
5505,4.55,5.04,6.17,98.0,31.0,6,0,11.0,5.2,5.2,5.161666666666686
5506,6.42,6.82,7.3,77.0,57.0,3,3,9.0,7.3,7.3,7.243999999999981
5507,6.63,6.94,6.36,106.0,70.0,4,0,8.0,6.8,6.8,6.82033333333332
5508,6.39,5.85,6.34,101.0,55.0,0,1,9.0,6.0,6.0,6.656333333333337
5509,7.2,7.38,7.38,109.0,62.0,3,0,4.0,7.2,7.2,7.290000000000015
5510,6.06,6.72,5.72,98.0,25.0,2,1,5.0,5.3,5.3,5.486333333333321
5511,6.32,6.14,6.52,113.0,36.0,12,0,4.0,6.3,6.3,6.179666666666648
5512,6.66,6.41,6.04,97.0,57.0,4,3,4.0,6.0,6.0,6.529666666666662
5513,5.5,5.5,5.83,81.0,57.0,4,3,1.0,5.5,5.5,5.486333333333332
5514,5.36,5.43,5.65,89.0,31.0,6,0,8.0,3.6,3.6,5.32766666666667
5515,5.6,5.8,5.3,129.0,30.0,4,0,9.0,5.3,5.3,5.3443333333333145
5516,5.5,5.8,5.34,95.0,51.0,2,0,7.0,5.2,5.2,5.332000000000017
5517,6.37,6.37,6.4,89.0,70.0,12,3,3.0,6.7,6.7,6.601333333333353
5518,5.56,5.47,6.01,101.0,38.0,4,0,10.0,4.9,4.9,5.124000000000012
5519,6.61,6.6,6.34,103.0,52.0,4,0,1.0,6.5,6.5,6.528333333333336
5520,5.1,5.2,5.92,90.0,36.0,2,3,9.0,5.2,5.2,5.198000000000017
5521,7.43,7.45,6.89,156.0,69.0,3,3,2.0,8.3,8.3,7.988000000000003
5522,6.4,6.4,6.42,134.0,44.0,4,3,6.0,6.4,6.4,6.422333333333356
5523,6.6,6.6,6.94,103.0,65.0,2,3,4.0,7.1,7.1,7.053666666666643
5524,6.28,5.85,5.2,85.0,35.0,6,3,10.0,5.2,5.2,5.245000000000016
5525,4.96,4.8,5.28,87.0,32.0,4,0,11.0,4.8,4.8,4.86566666666665
5526,5.12,5.63,5.05,84.0,56.0,12,3,1.0,4.9,4.9,5.041000000000006
5527,5.86,6.88,6.79,106.0,77.0,4,1,4.0,7.4,7.4,6.956666666666667
5528,5.4,5.4,5.59,90.0,41.0,10,3,11.0,5.4,5.4,5.390333333333337
5529,6.35,5.62,6.43,116.0,67.0,4,3,6.0,7.5,7.5,7.148333333333332
5530,7.1,7.04,6.32,110.0,76.0,4,3,10.0,6.6,6.6,6.823333333333306
5531,5.18,6.17,6.67,107.0,27.0,2,0,1.0,5.5,5.5,5.554666666666665
5532,6.57,6.44,6.6,120.0,47.0,4,3,8.0,6.3,6.3,6.385999999999979
5533,6.65,6.3,6.7,89.0,61.0,3,3,6.0,6.7,6.7,6.705666666666689
5534,4.87,4.78,4.95,97.0,25.0,2,3,9.0,4.7,4.7,4.703000000000015
5535,6.0,6.35,5.87,90.0,49.0,4,0,12.0,5.1,5.1,6.088333333333329
5536,6.4,7.13,6.93,93.0,47.0,4,3,11.0,7.2,7.2,7.006666666666684
5537,5.78,6.0,6.04,84.0,49.0,6,3,10.0,5.9,5.9,5.896333333333352
5538,6.54,6.88,6.64,121.0,42.0,0,2,10.0,6.2,6.2,6.280000000000018
5539,6.98,6.75,7.2,84.0,65.0,12,0,4.0,7.2,7.2,7.207333333333345
5540,7.0,6.04,6.8,65.0,65.0,3,3,10.0,6.7,6.7,6.77800000000002
5541,6.13,5.4,5.61,90.0,57.0,2,0,7.0,6.0,6.0,5.97566666666667
5542,6.65,7.03,6.39,115.0,90.0,4,3,6.0,7.7,7.7,7.447333333333342
5543,6.18,6.17,6.14,90.0,59.0,2,0,8.0,6.4,6.4,6.337333333333354
5544,6.4,6.48,6.33,92.0,54.0,2,0,10.0,6.5,6.5,6.503999999999995
5545,6.25,6.75,6.44,88.0,69.0,2,0,11.0,6.8,6.8,6.853333333333336
5546,7.0,7.12,7.0,88.0,61.0,3,2,10.0,7.0,7.0,7.040333333333333
5547,5.93,6.8,6.24,134.0,65.0,6,0,6.0,7.3,7.3,7.097666666666654
5548,6.29,6.6,6.28,130.0,83.0,2,3,11.0,6.1,6.1,6.4206666666666505
5549,6.55,6.64,5.9,90.0,87.0,2,1,6.0,6.4,6.4,7.0983333333333425
5550,6.05,7.1,6.15,96.0,51.0,0,0,4.0,6.7,6.7,6.578000000000015
5551,6.72,6.47,6.69,93.0,74.0,4,3,4.0,6.9,6.9,6.903333333333355
5552,7.1,7.13,6.67,81.0,74.0,2,3,3.0,6.8,6.8,6.904666666666644
5553,6.58,6.79,5.95,104.0,46.0,2,3,9.0,5.8,5.8,6.0536666666666505
5554,6.99,7.27,6.29,133.0,82.0,4,2,11.0,7.6,7.6,7.523333333333306
5555,6.55,6.55,5.97,86.0,73.0,2,3,1.0,6.5,6.5,6.487999999999996
5556,6.64,7.05,6.77,106.0,64.0,4,2,10.0,6.9,6.9,6.918666666666695
5557,5.77,5.52,5.26,103.0,55.0,2,3,10.0,5.3,5.3,5.390666666666652
5558,6.25,5.57,6.48,98.0,75.0,4,3,11.0,7.1,7.1,6.892666666666641
5559,4.6,4.88,6.05,92.0,36.0,2,0,1.0,4.6,4.6,4.759999999999988
5560,6.36,6.38,6.29,120.0,75.0,2,0,6.0,7.0,7.0,6.9673333333333325
5561,7.85,7.85,7.2,96.0,73.0,3,0,5.0,7.5,7.5,7.88933333333334
5562,6.2,6.05,5.99,111.0,64.0,2,0,4.0,6.2,6.2,6.29133333333335
5563,6.63,6.61,6.3,111.0,60.0,4,3,5.0,6.4,6.4,6.475333333333355
5564,4.83,5.31,5.14,90.0,37.0,4,3,9.0,4.9,4.9,4.598333333333336
5565,6.55,6.74,6.54,99.0,53.0,4,0,3.0,6.5,6.5,6.581000000000001
5566,5.51,4.86,5.28,82.0,28.0,2,0,4.0,5.3,5.3,5.0666666666666655
5567,6.54,6.32,6.43,99.0,81.0,6,0,9.0,6.7,6.7,6.813333333333351
5568,4.67,4.17,5.08,113.0,40.0,2,3,8.0,3.5,3.5,4.006333333333334
5569,6.95,8.25,6.65,80.0,76.0,3,2,1.0,7.8,7.8,7.696333333333331
5570,5.7,6.73,4.97,95.0,31.0,0,1,6.0,4.3,4.3,4.615333333333317
5571,6.13,6.13,6.28,85.0,77.0,4,3,11.0,5.9,5.9,6.013000000000024
5572,6.53,6.66,6.26,131.0,81.0,4,0,6.0,6.4,6.4,7.264666666666658
5573,5.9,5.7,6.04,90.0,59.0,4,3,6.0,6.1,6.1,6.017666666666647
5574,6.8,6.4,6.58,95.0,55.0,4,3,2.0,6.8,6.8,6.852999999999976
5575,6.7,6.88,6.7,101.0,76.0,3,3,8.0,6.7,6.7,6.721333333333356
5576,5.13,5.09,5.3,75.0,65.0,4,3,1.0,5.3,5.3,5.122333333333333
5577,5.22,5.55,4.98,90.0,65.0,12,3,4.0,4.9,4.9,5.065333333333349
5578,6.15,5.59,6.27,98.0,54.0,12,0,3.0,3.7,3.7,4.628000000000018
5579,6.06,6.03,6.32,108.0,76.0,2,3,10.0,6.3,6.3,6.351333333333314
5580,5.82,6.23,5.62,100.0,41.0,12,0,11.0,5.4,5.4,5.513333333333344
5581,6.15,6.55,5.88,104.0,41.0,2,1,1.0,5.7,5.7,5.843666666666689
5582,5.88,5.6,4.7,95.0,39.0,2,3,3.0,5.6,5.6,5.2209999999999885
5583,6.62,6.43,5.99,96.0,55.0,2,3,11.0,6.4,6.4,6.39266666666669
5584,6.2,6.3,5.74,120.0,70.0,6,3,8.0,6.2,6.2,6.246000000000024
5585,6.23,6.38,5.58,102.0,55.0,2,0,9.0,5.3,5.3,5.694333333333313
5586,5.98,5.75,6.25,113.0,44.0,4,0,5.0,6.2,6.2,6.206333333333353
5587,6.65,6.78,5.77,114.0,71.0,4,3,5.0,6.4,6.4,6.782999999999992
5588,4.76,5.47,4.5,86.0,32.0,6,3,2.0,4.5,4.5,4.418333333333333
5589,6.58,6.62,7.3,164.0,86.0,3,3,9.0,7.3,7.3,7.354333333333338
5590,6.11,6.05,6.23,148.0,80.0,4,3,10.0,6.3,6.3,6.4196666666666475
5591,6.59,6.57,6.29,89.0,67.0,4,3,9.0,6.1,6.1,6.2709999999999795
5592,4.95,4.75,4.91,105.0,22.0,3,2,1.0,4.7,4.7,4.721666666666681
5593,5.98,5.98,6.43,104.0,43.0,4,0,10.0,6.9,6.9,6.589333333333357
5594,5.14,6.56,6.31,123.0,52.0,2,3,1.0,4.5,4.5,5.096000000000003
5595,6.43,6.25,6.43,104.0,62.0,2,0,9.0,6.4,6.4,6.547000000000025
5596,6.81,5.2,6.21,120.0,74.0,2,2,8.0,6.9,6.9,6.946666666666688
5597,7.13,6.83,6.56,104.0,70.0,10,0,10.0,7.0,7.0,7.074333333333331
5598,7.28,7.0,6.83,92.0,68.0,3,1,10.0,6.8,6.8,6.963999999999983
5599,5.65,5.65,5.5,93.0,48.0,2,2,9.0,4.9,4.9,5.1633333333333455
5600,5.9,5.4,5.57,86.0,44.0,10,3,11.0,5.9,5.9,5.774000000000016
5601,6.61,6.41,6.49,118.0,55.0,12,3,12.0,6.5,6.5,6.497
5602,6.61,6.48,6.44,106.0,53.0,4,0,1.0,6.7,6.7,6.662000000000021
5603,6.72,6.6,5.74,98.0,50.0,2,3,3.0,6.0,6.0,6.152000000000005
5604,6.3,5.2,6.56,129.0,46.0,2,2,6.0,6.4,6.4,6.386333333333358
5605,6.83,7.02,6.19,109.0,63.0,4,2,5.0,6.7,6.7,6.8879999999999955
5606,6.55,7.14,6.5,95.0,67.0,4,0,3.0,6.2,6.2,6.46400000000002
5607,6.61,6.57,6.23,99.0,75.0,2,0,7.0,6.6,6.6,6.695666666666646
5608,5.9,6.1,5.75,85.0,72.0,12,3,10.0,5.9,5.9,5.926333333333352
5609,6.88,7.01,6.26,138.0,84.0,4,3,2.0,6.9,6.9,7.117000000000024
5610,5.7,6.1,5.91,94.0,34.0,2,2,12.0,6.1,6.1,5.71166666666667
5611,5.25,6.3,5.99,105.0,60.0,2,2,9.0,5.8,5.8,5.828333333333314
5612,5.89,5.89,6.67,60.0,73.0,4,3,12.0,6.5,6.5,6.576333333333337
5613,6.12,6.12,6.33,101.0,64.0,4,0,10.0,5.7,5.7,6.495666666666667
5614,7.8,7.8,7.8,93.0,70.0,2,3,12.0,7.8,7.8,7.79733333333333
5615,6.05,6.4,5.89,97.0,59.0,2,3,3.0,6.3,6.3,6.24899999999998
5616,4.9,6.57,5.89,85.0,49.0,12,3,4.0,5.0,5.0,5.066999999999999
5617,6.25,6.43,5.86,105.0,56.0,4,3,5.0,5.8,5.8,5.96466666666665
5618,6.9,6.96,6.19,116.0,73.0,10,2,11.0,6.8,6.8,6.871666666666648
5619,6.5,6.93,6.08,109.0,81.0,10,2,5.0,7.2,7.2,7.187666666666679
5620,6.0,5.78,6.26,84.0,71.0,4,3,5.0,5.9,5.9,6.2126666666666654
5621,6.29,6.17,6.53,113.0,62.0,4,1,8.0,6.5,6.5,6.525333333333335
5622,7.42,7.5,7.5,85.0,66.0,3,3,10.0,7.5,7.5,7.472000000000003
5623,5.4,5.57,5.6,88.0,43.0,2,3,11.0,5.8,5.8,5.663333333333313
5624,6.98,6.5,6.89,88.0,72.0,3,3,11.0,7.1,7.1,7.076999999999974
5625,6.76,6.76,6.27,84.0,72.0,4,3,3.0,7.1,7.1,6.968999999999974
5626,5.4,5.4,5.58,105.0,54.0,4,3,10.0,5.4,5.4,5.464666666666686
5627,5.3,5.3,5.57,87.0,37.0,12,0,6.0,5.1,5.1,5.179666666666646
5628,5.3,5.3,5.26,90.0,59.0,4,3,3.0,5.3,5.3,5.273666666666647
5629,4.82,5.04,4.8,96.0,27.0,6,0,1.0,3.4,3.4,3.925333333333331
5630,5.7,5.75,6.82,94.0,51.0,2,2,4.0,6.3,6.3,6.314666666666646
5631,6.41,6.39,6.61,95.0,54.0,4,3,11.0,7.5,7.5,7.15166666666667
5632,6.5,6.5,6.37,105.0,43.0,4,0,12.0,6.5,6.5,6.388333333333334
5633,7.3,7.1,6.7,85.0,56.0,3,3,9.0,6.7,6.7,6.807000000000019
5634,6.32,6.32,5.97,96.0,54.0,2,3,2.0,6.3,6.3,6.284999999999981
5635,5.6,5.6,5.03,108.0,41.0,2,0,6.0,5.6,5.6,5.464666666666647
5636,4.8,4.22,5.57,98.0,50.0,12,3,7.0,5.0,5.0,4.997333333333336
5637,5.08,5.33,5.21,88.0,44.0,6,3,1.0,4.8,4.8,4.866333333333316
5638,6.6,7.3,5.76,90.0,58.0,2,3,1.0,6.2,6.2,6.489666666666662
5639,4.0,4.0,4.04,93.0,42.0,6,0,8.0,4.0,4.0,3.793333333333337
5640,6.79,6.84,6.45,119.0,61.0,4,3,6.0,7.1,7.1,6.823000000000001
5641,7.4,7.19,7.18,85.0,58.0,3,3,5.0,7.4,7.4,7.321000000000031
5642,6.2,5.95,5.99,84.0,65.0,4,3,1.0,6.2,6.2,6.191666666666669
5643,6.6,6.6,6.65,113.0,36.0,4,3,12.0,6.6,6.6,6.582333333333304
5644,6.0,5.8,5.8,96.0,45.0,2,3,1.0,5.8,5.8,5.762999999999984
5645,7.7,7.7,7.22,103.0,76.0,3,3,12.0,7.7,7.7,7.70466666666667
5646,6.47,6.1,6.06,88.0,51.0,4,0,4.0,6.1,6.1,6.064999999999981
5647,5.9,5.85,5.82,85.0,47.0,2,3,12.0,6.2,6.2,6.089333333333353
5648,6.4,6.4,5.67,79.0,38.0,2,3,10.0,6.4,6.4,6.330333333333357
5649,6.86,6.61,6.62,102.0,67.0,10,3,10.0,7.3,7.3,7.164666666666655
5650,7.78,7.07,6.46,111.0,65.0,10,2,9.0,7.1,7.1,7.299999999999972
5651,7.2,7.2,6.02,107.0,60.0,2,3,12.0,7.2,7.2,7.021666666666664
5652,5.74,5.6,6.05,93.0,43.0,2,1,5.0,5.6,5.6,5.598333333333316
5653,5.9,6.6,6.39,125.0,75.0,2,0,7.0,6.2,6.2,6.383333333333353
5654,5.6,5.6,5.54,98.0,35.0,12,3,9.0,5.6,5.6,5.513666666666647
5655,5.8,5.8,6.0,94.0,50.0,4,3,10.0,5.8,5.8,5.828666666666646
5656,6.27,6.4,6.34,129.0,53.0,4,0,3.0,6.4,6.4,6.422666666666684
5657,5.85,5.37,6.29,88.0,77.0,2,0,4.0,6.2,6.2,6.24633333333335
5658,6.76,6.57,6.43,92.0,64.0,4,1,8.0,6.5,6.5,6.610333333333332
5659,6.8,7.16,7.7,92.0,46.0,4,2,5.0,7.7,7.7,7.287999999999998
5660,6.71,6.29,6.61,95.0,71.0,2,3,5.0,7.0,7.0,6.958666666666665
5661,5.8,6.6,5.73,93.0,36.0,2,3,12.0,5.9,5.9,5.745000000000015
5662,5.86,6.41,6.55,106.0,29.0,2,0,10.0,5.5,5.5,5.817666666666674
5663,1.6,5.2,3.6,92.0,39.0,3,1,12.0,1.6,1.6,1.9146666666666723
5664,5.93,5.9,6.15,101.0,64.0,2,0,8.0,6.5,6.5,6.400000000000006
5665,5.5,6.12,6.3,93.0,40.0,4,3,1.0,5.2,5.2,5.3353333333333515
5666,6.25,6.23,6.67,104.0,67.0,4,1,7.0,6.8,6.8,6.733333333333315
5667,7.95,7.72,7.35,91.0,70.0,3,2,6.0,7.3,7.3,7.458333333333324
5668,7.5,7.05,6.64,119.0,79.0,2,0,9.0,7.8,7.8,7.705666666666661
5669,5.7,5.4,5.48,106.0,28.0,12,3,5.0,5.7,5.7,5.491666666666688
5670,7.35,6.49,6.43,118.0,86.0,12,0,1.0,8.1,8.1,7.9233333333333
5671,7.2,7.2,7.2,100.0,80.0,12,3,3.0,7.2,7.2,7.232333333333348
5672,5.5,5.72,5.93,90.0,50.0,0,0,1.0,5.9,5.9,5.821333333333353
5673,6.52,6.84,6.3,95.0,64.0,3,3,9.0,6.3,6.3,6.413333333333312
5674,6.8,7.12,6.39,102.0,87.0,2,0,8.0,6.8,6.8,6.978666666666647
5675,5.97,6.15,5.99,97.0,68.0,6,2,1.0,6.2,6.2,6.187333333333351
5676,6.9,6.9,6.91,93.0,73.0,12,3,10.0,6.9,6.9,6.925666666666695
5677,6.32,6.3,5.85,87.0,65.0,6,0,9.0,5.7,5.7,5.910000000000019
5678,6.57,6.92,6.25,119.0,38.0,2,0,10.0,6.6,6.6,6.478666666666639
5679,4.89,6.02,6.0,96.0,18.0,12,3,10.0,5.5,5.5,5.129999999999998
5680,4.7,5.6,5.72,91.0,30.0,12,0,1.0,4.7,4.7,4.695666666666681
5681,6.11,6.66,6.03,99.0,33.0,4,0,7.0,5.6,5.6,5.835666666666658
5682,6.54,6.55,6.55,101.0,74.0,4,3,11.0,6.5,6.5,6.60666666666666
5683,5.6,4.6,6.06,103.0,34.0,10,0,2.0,5.9,5.9,5.608666666666688
5684,7.47,7.47,7.5,80.0,80.0,0,1,1.0,7.5,7.5,7.532
5685,7.25,7.05,6.67,132.0,66.0,0,2,11.0,7.2,7.2,7.251666666666676
5686,6.47,6.64,6.23,108.0,74.0,2,0,9.0,6.5,6.5,6.644333333333332
5687,6.57,6.57,6.08,87.0,52.0,2,3,8.0,6.5,6.5,6.479666666666666
5688,6.0,6.8,6.26,99.0,55.0,12,0,6.0,6.0,6.0,6.277666666666668
5689,6.27,5.94,6.05,134.0,62.0,10,3,6.0,6.7,6.7,6.505333333333333
5690,5.71,6.7,5.74,94.0,43.0,0,3,9.0,4.5,4.5,4.865666666666665
5691,5.31,5.62,5.78,93.0,39.0,2,3,9.0,5.0,5.0,5.123666666666663
5692,6.44,6.9,5.79,97.0,52.0,6,2,6.0,6.1,6.1,6.185333333333313
5693,6.44,5.88,5.74,120.0,73.0,0,3,5.0,6.7,6.7,6.636333333333356
5694,6.07,6.04,6.3,104.0,56.0,4,3,11.0,6.4,6.4,6.330666666666686
5695,7.9,7.73,8.4,81.0,69.0,3,2,5.0,8.4,8.4,8.3236666666667
5696,7.3,7.4,7.6,94.0,85.0,3,3,2.0,7.6,7.6,7.603333333333304
5697,6.01,6.5,6.15,95.0,41.0,4,2,5.0,6.6,6.6,5.96933333333333
5698,5.92,6.5,5.85,95.0,40.0,4,0,7.0,5.8,5.8,5.8633333333333155
5699,5.7,6.5,5.69,101.0,35.0,4,1,2.0,5.9,5.9,5.846333333333356
5700,5.86,5.65,6.35,102.0,68.0,2,3,3.0,5.8,5.8,5.945999999999977
5701,5.95,5.72,5.87,96.0,26.0,4,0,9.0,5.2,5.2,5.794666666666678
5702,6.15,5.85,6.22,110.0,42.0,6,0,5.0,6.4,6.4,6.239333333333355
5703,7.4,6.43,6.44,124.0,60.0,4,0,11.0,7.4,7.4,7.398333333333364
5704,6.57,6.97,6.03,99.0,23.0,2,2,3.0,5.8,5.8,6.0036666666666445
5705,6.28,5.78,5.43,120.0,57.0,12,0,5.0,4.5,4.5,5.27133333333333
5706,5.52,5.84,5.56,111.0,57.0,2,1,11.0,6.1,6.1,5.671999999999999
5707,6.2,6.19,6.4,95.0,53.0,4,3,12.0,6.4,6.4,6.162333333333337
5708,6.2,6.9,6.21,98.0,63.0,2,3,8.0,6.6,6.6,6.491999999999976
5709,7.23,8.1,7.73,118.0,75.0,3,3,11.0,7.7,7.7,7.714666666666674
5710,5.2,5.2,5.66,80.0,60.0,6,3,2.0,5.2,5.2,5.24933333333335
5711,6.9,6.9,6.56,84.0,72.0,4,0,4.0,6.9,6.9,6.940000000000026
5712,6.19,6.08,6.23,100.0,65.0,4,0,9.0,6.8,6.8,6.425333333333336
5713,5.25,6.0,5.12,87.0,52.0,12,3,5.0,4.9,4.9,4.977333333333342
5714,7.11,6.62,7.12,90.0,64.0,3,3,1.0,7.2,7.2,7.246999999999991
5715,5.95,6.65,5.56,138.0,37.0,4,2,2.0,5.7,5.7,5.690333333333349
5716,5.0,5.0,5.91,91.0,61.0,4,3,11.0,5.0,5.0,5.103666666666666
5717,5.87,5.45,6.51,97.0,42.0,10,3,5.0,6.4,6.4,6.237333333333354
5718,6.93,6.93,7.1,93.0,73.0,3,3,3.0,7.1,7.1,7.092666666666645
5719,6.32,6.32,6.5,73.0,74.0,3,3,9.0,6.5,6.5,6.434333333333325
5720,5.7,5.7,5.85,88.0,64.0,2,0,5.0,5.7,5.7,5.687000000000019
5721,6.1,6.1,5.93,101.0,40.0,3,3,7.0,6.1,6.1,6.06166666666665
5722,5.4,5.4,5.64,85.0,23.0,2,3,11.0,5.4,5.4,5.2793333333333505
5723,7.25,7.31,6.59,93.0,51.0,3,1,7.0,6.8,6.8,6.922333333333316
5724,6.59,6.2,6.46,100.0,59.0,12,0,5.0,6.0,6.0,6.259333333333333
5725,7.0,7.06,7.0,104.0,86.0,4,0,3.0,7.0,7.0,7.271333333333338
5726,5.03,5.5,6.14,87.0,30.0,6,2,12.0,5.3,5.3,5.28366666666665
5727,6.03,6.03,5.88,93.0,72.0,6,3,11.0,6.2,6.2,6.158333333333353
5728,6.2,6.2,5.31,113.0,56.0,4,3,9.0,6.2,6.2,6.147333333333357
5729,7.5,7.8,7.24,95.0,78.0,3,0,2.0,7.4,7.4,7.508333333333362
5730,6.94,7.63,5.96,120.0,55.0,4,3,4.0,6.9,6.9,6.884000000000028
5731,6.73,7.12,6.64,109.0,80.0,4,1,11.0,7.2,7.2,7.158666666666681
5732,6.17,5.68,6.05,107.0,37.0,4,2,10.0,6.4,6.4,6.274666666666681
5733,4.92,5.46,5.52,91.0,22.0,0,1,5.0,4.4,4.4,4.446000000000008
5734,6.6,6.92,6.6,81.0,63.0,2,3,1.0,6.6,6.6,6.688333333333326
5735,6.55,6.8,6.55,134.0,59.0,2,2,5.0,7.3,7.3,7.077333333333314
5736,6.87,6.95,6.37,115.0,43.0,3,3,10.0,6.6,6.6,6.613333333333311
5737,6.28,6.32,6.26,76.0,73.0,12,0,5.0,6.3,6.3,6.330333333333309
5738,6.52,6.47,6.43,121.0,58.0,10,3,7.0,6.7,6.7,6.6400000000000166
5739,6.48,6.3,6.11,88.0,41.0,4,3,9.0,6.3,6.3,6.2489999999999775
5740,6.25,6.78,6.06,107.0,51.0,4,2,2.0,6.3,6.3,6.2326666666666455
5741,6.8,5.12,5.9,114.0,50.0,4,2,6.0,7.2,7.2,6.816666666666691
5742,5.55,5.55,6.12,106.0,43.0,2,0,9.0,4.4,4.4,4.892666666666675
5743,6.53,6.53,5.78,100.0,83.0,6,0,3.0,6.8,6.8,6.884666666666649
5744,6.58,6.57,6.18,92.0,75.0,2,2,5.0,6.7,6.7,6.779666666666685
5745,5.15,4.64,5.24,99.0,40.0,12,3,2.0,4.1,4.1,4.382333333333327
5746,6.4,6.4,6.21,73.0,50.0,3,3,8.0,6.4,6.4,6.301999999999995
5747,6.93,6.61,6.83,108.0,75.0,4,3,7.0,7.3,7.3,7.066999999999999
5748,6.47,6.62,5.57,115.0,25.0,4,3,2.0,6.6,6.6,5.917333333333337
5749,3.75,3.83,3.6,87.0,28.0,6,3,11.0,3.6,3.6,3.543666666666676
5750,5.65,6.4,5.81,96.0,28.0,12,2,5.0,5.6,5.6,5.553666666666656
5751,5.55,5.4,4.89,95.0,26.0,2,2,4.0,5.4,5.4,5.299333333333346
5752,6.65,7.52,6.38,101.0,81.0,10,3,5.0,6.5,6.5,6.779666666666665
5753,7.2,7.2,6.6,118.0,77.0,4,3,2.0,6.6,6.6,6.910999999999979
5754,5.08,5.85,6.0,93.0,71.0,3,3,3.0,6.0,6.0,6.0423333333333344
5755,5.3,5.3,5.59,88.0,55.0,2,0,7.0,5.3,5.3,5.311666666666647
5756,7.2,7.3,6.09,90.0,50.0,3,3,6.0,7.3,7.3,7.09199999999998
5757,5.7,6.63,6.16,103.0,39.0,2,2,5.0,5.7,5.7,5.662666666666688
5758,5.15,5.2,5.79,96.0,40.0,4,2,1.0,4.8,4.8,4.976333333333317
5759,7.8,7.8,7.8,81.0,77.0,4,0,4.0,7.8,7.8,7.784999999999994
5760,6.6,6.6,5.9,75.0,77.0,3,3,11.0,5.9,5.9,6.061666666666681
5761,7.93,8.0,7.15,94.0,62.0,4,2,9.0,7.8,7.8,7.784333333333333
5762,6.82,6.82,6.5,98.0,79.0,4,3,6.0,6.5,6.5,7.0786666666666695
5763,6.95,6.86,7.0,90.0,65.0,3,2,5.0,7.0,7.0,7.053666666666674
5764,6.72,6.1,6.1,76.0,66.0,4,3,5.0,6.1,6.1,6.2049999999999805
5765,6.29,6.18,6.39,105.0,68.0,4,3,2.0,6.6,6.6,6.582666666666648
5766,7.52,7.02,7.18,90.0,80.0,4,3,8.0,7.5,7.5,7.432666666666654
5767,7.08,6.95,6.57,96.0,74.0,4,2,9.0,7.4,7.4,7.32666666666668
5768,6.7,6.99,6.31,127.0,51.0,4,0,5.0,7.1,7.1,7.0233333333333094
